"","trip_id","duration","start_time","end_time","passholder_type","city","month","day","year","dummy","memberType","mDuration","number_trips","by100000"
"371",9106116,218,2016-04-04,2016-04-05,"Subscriber","Chicago",4,4,2016,0,"member",628.404772524532,4484,166.345278487371
"372",4618243,1320,2016-04-04,2016-04-04,"Indego30","Philly",4,4,2016,0,"member",1226.85589519651,916,58.4231365825782
"373",6026956,1187474,2016-04-04,2016-04-04,"Registered","Washington",4,4,2016,0,"member",931020.036226007,7398,1100.51946660954
"374",72482,174,2016-04-04,2016-04-04,"Subscriber","Boston",4,4,2016,0,"member",1220.44222222222,450,67.4524123231061
"375",9114624,300,2016-04-05,2016-04-06,"Subscriber","Chicago",4,5,2016,0,"member",729.132549524883,6209,230.338500028565
"376",4619359,360,2016-04-05,2016-04-05,"Indego30","Philly",4,5,2016,0,"member",1159.58372753075,1057,67.4162176504204
"377",6034354,697176,2016-04-05,2016-04-05,"Registered","Washington",4,5,2016,0,"member",823567.297657082,7512,1117.47799853621
"378",72929,2252,2016-04-05,2016-04-05,"Subscriber","Boston",4,5,2016,0,"member",1367.95206055509,1189,178.224262782607
"379",9120194,278,2016-04-06,2016-04-07,"Subscriber","Chicago",4,6,2016,0,"member",626.644349223353,3734,138.522138686852
"380",4620670,600,2016-04-06,2016-04-06,"Indego30","Philly",4,6,2016,0,"member",935.493594574228,1327,84.6370111845865
"381",6041866,435513,2016-04-06,2016-04-06,"Registered","Washington",4,6,2016,0,"member",896436.2100794,9068,1348.94708343003
"382",74097,311,2016-04-06,2016-04-06,"Subscriber","Boston",4,6,2016,0,"member",2114.64880952381,1848,277.004573273556
"383",9127370,302,2016-04-07,2016-04-08,"Subscriber","Chicago",4,7,2016,0,"member",666.166382090685,5271,195.541026518049
"384",4623259,240,2016-04-07,2016-04-07,"Indego30","Philly",4,7,2016,0,"member",970.45534150613,1142,72.8375785778431
"385",6050934,718924,2016-04-07,2016-04-07,"Registered","Washington",4,7,2016,0,"member",807737.946254371,5433,808.207929452507
"386",75944,870,2016-04-07,2016-04-07,"Subscriber","Boston",4,7,2016,0,"member",910.583198707593,1238,185.569081013345
"387",9133616,676,2016-04-08,2016-04-09,"Subscriber","Chicago",4,8,2016,0,"member",635.808040645019,4527,167.940471835934
"388",4624662,540,2016-04-08,2016-04-08,"Walk-up","Philly",4,8,2016,0,"shortterm",1500.89153046062,1346,85.8488448036574
"389",6056367,27161439,2016-04-08,2016-04-08,"Casual","Washington",4,8,2016,0,"shortterm",1070674.54202959,9529,1417.52500639664
"390",77210,549,2016-04-08,2016-04-08,"Subscriber","Boston",4,8,2016,0,"member",859.282859680284,2252,337.561850114744
"391",9137799,112,2016-04-09,2016-04-09,"Subscriber","Chicago",4,9,2016,0,"member",787.320105820106,3024,112.182899675693
"392",4626159,1080,2016-04-09,2016-04-09,"Indego30","Philly",4,9,2016,0,"member",2289.45205479452,292,18.6239693036166
"393",6065896,355731,2016-04-09,2016-04-09,"Registered","Washington",4,9,2016,0,"member",900214.409437208,4069,605.300582540448
"394",79459,322,2016-04-09,2016-04-09,"Subscriber","Boston",4,9,2016,0,"member",1848.16180048662,1644,246.426146353747
"395",9140942,231,2016-04-10,2016-04-10,"Subscriber","Chicago",4,10,2016,0,"member",710.907779495106,1941,72.0062858037437
"396",4626547,420,2016-04-10,2016-04-10,"Indego30","Philly",4,10,2016,0,"member",1827.38823529412,850,54.2136092742265
"397",6069965,218297,2016-04-10,2016-04-10,"Registered","Washington",4,10,2016,0,"member",1368940.87333244,7421,1103.94092480527
"398",81103,2658,2016-04-10,2016-04-10,"Customer","Boston",4,10,2016,0,"shortterm",2290.96915776987,1686,252.721704837237
"399",9151385,252,2016-04-11,2016-04-12,"Subscriber","Chicago",4,11,2016,0,"member",807.419699416222,8051,298.67213137864
"400",4627594,420,2016-04-11,2016-04-11,"Indego30","Philly",4,11,2016,0,"member",1102.45614035088,1368,87.252020573108
"401",6077386,720387,2016-04-11,2016-04-11,"Registered","Washington",4,11,2016,0,"member",1040029.89435279,9456,1406.66559560149
"402",82767,580,2016-04-11,2016-04-11,"Subscriber","Boston",4,11,2016,0,"member",1193.34728033473,2151,322.422530904447
"403",9161329,217,2016-04-12,2016-04-13,"Subscriber","Chicago",4,12,2016,0,"member",716.472058823529,7480,277.489447610512
"404",4629309,660,2016-04-12,2016-04-12,"Indego30","Philly",4,12,2016,0,"member",1128.5632183908,1044,66.5870683321087
"405",6086842,682723,2016-04-12,2016-04-12,"Registered","Washington",4,12,2016,0,"member",903993.073400909,8583,1276.79894321569
"406",84942,1149,2016-04-12,2016-04-12,"Customer","Boston",4,12,2016,0,"shortterm",1122.53913043478,2300,344.756774095875
"407",9171817,373,2016-04-13,2016-04-14,"Subscriber","Chicago",4,13,2016,0,"member",765.492733990148,8120,301.231860240288
"408",4630545,300,2016-04-13,2016-04-13,"Indego30","Philly",4,13,2016,0,"member",1076.68,1500,95.6710751898114
"409",6095425,284159,2016-04-13,2016-04-13,"Registered","Washington",4,13,2016,0,"member",931929.707728753,10131,1507.0779556936
"410",87232,245,2016-04-13,2016-04-13,"Subscriber","Boston",4,13,2016,0,"member",988.794232015554,3086,462.573654286901
"411",9183752,194,2016-04-14,2016-04-15,"Subscriber","Chicago",4,14,2016,0,"member",810.11627140975,9108,337.884209737505
"412",4632426,420,2016-04-14,2016-04-14,"Walk-up","Philly",4,14,2016,0,"shortterm",1157.12101910828,1570,100.135725365336
"413",6105556,622098,2016-04-14,2016-04-14,"Casual","Washington",4,14,2016,0,"shortterm",971705.373372612,10523,1565.39150407302
"414",90329,116,2016-04-14,2016-04-14,"Subscriber","Boston",4,14,2016,0,"member",1016.09266899397,3151,472.316780511349
"415",9197051,444,2016-04-15,2016-04-16,"Subscriber","Chicago",4,15,2016,0,"member",905.854020221473,10385,385.257742437856
"416",4634441,480,2016-04-15,2016-04-15,"Indego30","Philly",4,15,2016,0,"member",1293.86617100372,1614,102.942076904237
"417",6116079,174569,2016-04-15,2016-04-15,"Registered","Washington",4,15,2016,0,"member",1125380.9538394,11395,1695.10939740683
"418",93480,169,2016-04-15,2016-04-15,"Customer","Boston",4,15,2016,0,"shortterm",1368.68941584731,3458,518.334315140668
"419",9213536,1154,2016-04-16,2016-04-17,"Subscriber","Chicago",4,16,2016,0,"member",1392.35966198757,14319,531.199385071513
"420",4636352,960,2016-04-16,2016-04-16,"Indego30","Philly",4,16,2016,0,"member",2323.13659359191,1779,113.465895175116
"421",6127474,886512,2016-04-16,2016-04-16,"Registered","Washington",4,16,2016,0,"member",1775643.75290633,13505,2008.99099710217
"422",96926,2454,2016-04-16,2016-04-16,"Subscriber","Boston",4,16,2016,0,"member",1778.72194777699,2834,424.800303385961
"423",9231068,943,2016-04-17,2016-04-18,"Customer","Chicago",4,17,2016,0,"shortterm",1474.18338445474,15323,568.445294884475
"424",4638343,540,2016-04-17,2016-04-17,"Indego30","Philly",4,17,2016,0,"member",2565.26556253569,1751,111.680035104907
"425",6140979,518446,2016-04-17,2016-04-17,"Registered","Washington",4,17,2016,0,"member",1717579.90183553,12367,1839.70319593947
"426",99753,2025,2016-04-17,2016-04-17,"Subscriber","Boston",4,17,2016,0,"member",2984.89772727273,3872,580.390534477926
"427",9247227,563,2016-04-18,2016-04-19,"Subscriber","Chicago",4,18,2016,0,"member",1027.52108527132,12900,478.558004568931
"428",4640384,360,2016-04-18,2016-04-18,"Indego30","Philly",4,18,2016,0,"member",1486.90322580645,1860,118.632133235366
"429",6153346,1338979,2016-04-18,2016-04-18,"Casual","Washington",4,18,2016,0,"shortterm",1172686.23851203,11882,1767.55505572514
"430",103611,244,2016-04-18,2016-04-18,"Subscriber","Boston",4,18,2016,0,"member",1907.24704956727,3813,571.546773751119
"431",9258795,321,2016-04-19,2016-04-20,"Subscriber","Chicago",4,19,2016,0,"member",738.165956957072,8689,322.340348968949
"432",4642538,300,2016-04-19,2016-04-19,"Indego30","Philly",4,19,2016,0,"member",1310.31212484994,1666,106.258674177484
"433",6165228,214158,2016-04-19,2016-04-19,"Registered","Washington",4,19,2016,0,"member",1062003.96738492,11927,1774.24921306462
"434",107457,1440,2016-04-19,2016-04-19,"Customer","Boston",4,19,2016,0,"shortterm",1131.49003865596,3363,504.094361428013
"435",9270733,834,2016-04-20,2016-04-21,"Subscriber","Chicago",4,20,2016,0,"member",801.66261867962,9058,336.029333750804
"436",4645483,900,2016-04-20,2016-04-20,"Walk-up","Philly",4,20,2016,0,"shortterm",1267.3014084507,1775,113.210772307944
"437",6177155,2724232,2016-04-20,2016-04-20,"Registered","Washington",4,20,2016,0,"member",1030154.60103004,11650,1733.04295566385
"438",110820,876,2016-04-20,2016-04-20,"Subscriber","Boston",4,20,2016,0,"member",1146.94873796513,3843,576.043601239326
"439",9282811,881,2016-04-21,2016-04-22,"Customer","Chicago",4,21,2016,0,"shortterm",807.187058067281,9334,346.268249197395
"440",4647622,300,2016-04-21,2016-04-21,"Indego30","Philly",4,21,2016,0,"member",1693.36463223787,1917,122.267634092579
"441",6188805,3951981,2016-04-21,2016-04-21,"Casual","Washington",4,21,2016,0,"shortterm",1018203.36717044,11447,1702.84486811022
"442",114663,252,2016-04-21,2016-04-21,"Customer","Boston",4,21,2016,0,"shortterm",1139.35611667392,4594,688.614182694109
"443",9293096,1267,2016-04-22,2016-04-23,"Customer","Chicago",4,22,2016,0,"shortterm",835.474682732983,7801,289.397751445134
"444",4649979,480,2016-04-22,2016-04-22,"Walk-up","Philly",4,22,2016,0,"shortterm",1609.59481361426,1851,118.058106784227
"445",6200252,204764,2016-04-22,2016-04-22,"Registered","Washington",4,22,2016,0,"member",1085057.35680159,11093,1650.18416370636
"446",119243,345,2016-04-22,2016-04-22,"Customer","Boston",4,22,2016,0,"shortterm",1190.39897510981,4098,614.266634889086
"447",9305837,158,2016-04-23,2016-04-24,"Subscriber","Chicago",4,23,2016,0,"member",1249.48210139319,10336,383.439963970889
"448",4652023,1140,2016-04-23,2016-04-23,"Indego30","Philly",4,23,2016,0,"member",1889.02641509434,1325,84.5094497510001
"449",6211345,168572,2016-04-23,2016-04-23,"Registered","Washington",4,23,2016,0,"member",1547655.3508896,8487,1262.51807422482
"450",123334,792,2016-04-23,2016-04-23,"Subscriber","Boston",4,23,2016,0,"member",1603.57705840957,2842,425.999457382816
"451",9323898,1461,2016-04-24,2016-04-25,"Customer","Chicago",4,24,2016,0,"shortterm",1422.32715240467,15262,566.182346180699
"452",4653568,240,2016-04-24,2016-04-24,"Walk-up","Philly",4,24,2016,0,"shortterm",2217.31693683622,1789,114.103702343048
"453",6219832,1330735,2016-04-24,2016-04-24,"Registered","Washington",4,24,2016,0,"member",1682839.06051222,11948,1777.37315315637
"454",126175,303,2016-04-24,2016-04-24,"Subscriber","Boston",4,24,2016,0,"member",1569.67070142768,3222,482.959272233439
"455",9339335,260,2016-04-25,2016-04-26,"Customer","Chicago",4,25,2016,0,"shortterm",977.481413529036,12536,465.054507385745
"456",4655633,1020,2016-04-25,2016-04-25,"Indego30","Philly",4,25,2016,0,"member",1253.52450469239,1918,122.331414809372
"457",6231780,1074787,2016-04-25,2016-04-25,"Casual","Washington",4,25,2016,0,"shortterm",1120194.82922866,11694,1739.58835395134
"458",129419,1047,2016-04-25,2016-04-25,"Subscriber","Boston",4,25,2016,0,"member",1219.67684346701,3865,579.341274730678
"459",9349337,573,2016-04-26,2016-04-27,"Subscriber","Chicago",4,26,2016,0,"member",675.884725830712,7313,271.294161814929
"460",4657911,240,2016-04-26,2016-04-26,"Indego30","Philly",4,26,2016,0,"member",1105.76368876081,1735,110.659543636215
"461",6243474,495703,2016-04-26,2016-04-26,"Registered","Washington",4,26,2016,0,"member",1013808.11742618,11718,1743.15857119906
"462",133284,1548,2016-04-26,2016-04-26,"Subscriber","Boston",4,26,2016,0,"member",844.067918497803,2503,375.185306766077
"463",9356795,528,2016-04-27,2016-04-28,"Subscriber","Chicago",4,27,2016,0,"member",617.505544933078,5230,194.020028208954
"464",4659968,1020,2016-04-27,2016-04-27,"Indego30","Philly",4,27,2016,0,"member",1161.48986889154,1678,107.024042779002
"465",6255192,724960,2016-04-27,2016-04-27,"Registered","Washington",4,27,2016,0,"member",846828.568660287,8360,1243.6256746223
"466",135787,1862,2016-04-27,2016-04-27,"Subscriber","Boston",4,27,2016,0,"member",952.415517644309,4279,641.397494067935
"467",9366726,276,2016-04-28,2016-04-29,"Subscriber","Chicago",4,28,2016,0,"member",673.816050744622,7252,269.031213111154
"468",4661937,240,2016-04-28,2016-04-28,"Indego30","Philly",4,28,2016,0,"member",1141.13004484305,1115,71.1154992244265
"469",6263552,45076782,2016-04-28,2016-04-28,"Casual","Washington",4,28,2016,0,"shortterm",782451.864677575,5195,772.803275079289
"470",140066,119,2016-04-28,2016-04-28,"Customer","Boston",4,28,2016,0,"shortterm",1547.0053538175,4296,643.945696311253
"471",9376844,425,2016-04-29,2016-04-30,"Subscriber","Chicago",4,29,2016,0,"member",730.613884555382,7692,285.354121794125
"472",4663383,960,2016-04-29,2016-04-29,"Indego30","Philly",4,29,2016,0,"member",1252.52747252747,1365,87.0606784227284
"473",6268747,1131703,2016-04-29,2016-04-29,"Registered","Washington",4,29,2016,0,"member",954920.657786389,8258,1228.45225131949
"474",144362,605,2016-04-29,2016-04-29,"Customer","Boston",4,29,2016,0,"shortterm",1293.69470985784,4291,643.196225063218
"475",9379901,733,2016-04-30,2016-05-01,"Subscriber","Chicago",4,30,2016,0,"member",813.453939393939,1650,61.2109075611423
"476",4665104,1500,2016-04-30,2016-04-30,"Indego30","Philly",4,30,2016,0,"member",1477.42397137746,1677,106.960262062209
"477",6277005,102957,2016-04-30,2016-04-30,"Registered","Washington",4,30,2016,0,"member",1362055.23123017,8511,1266.08829147254
"478",148653,200,2016-04-30,2016-04-30,"Subscriber","Boston",4,30,2016,0,"member",1963.18549511855,3585,537.370884840745
"479",9384914,190,2016-05-01,2016-05-02,"Subscriber","Chicago",5,1,2016,0,"member",956.71645143178,3562,132.141365292599
"480",4667088,780,2016-05-01,2016-05-01,"Indego30","Philly",5,1,2016,0,"member",934.851063829787,470,29.9769368928076
"481",6285516,489951,2016-05-01,2016-05-01,"Casual","Washington",5,1,2016,0,"shortterm",1041767.01622486,4376,650.96961150086
"482",152238,450,2016-05-01,2016-05-01,"Subscriber","Boston",5,1,2016,0,"member",1796.42137096774,1984,297.390191220094
"483",9397453,928,2016-05-02,2016-05-03,"Subscriber","Chicago",5,2,2016,0,"member",807.948880077162,9331,346.156956638193
"484",4667825,2160,2016-05-02,2016-05-02,"Indego30","Philly",5,2,2016,0,"member",1259.79946524064,1496,95.4159523226386
"485",6289892,215148,2016-05-02,2016-05-02,"Registered","Washington",5,2,2016,0,"member",959831.159601917,8139,1210.74992413288
"486",154222,328,2016-05-02,2016-05-02,"Subscriber","Boston",5,2,2016,0,"member",839.470142180095,2110,316.276866670564
"487",9412490,406,2016-05-03,2016-05-04,"Customer","Chicago",5,3,2016,0,"shortterm",887.967833735771,11596,430.182838835761
"488",4669675,420,2016-05-03,2016-05-03,"Indego30","Philly",5,3,2016,0,"member",1508.9578713969,1353,86.2953098212099
"489",6298031,208276,2016-05-03,2016-05-03,"Registered","Washington",5,3,2016,0,"member",901620.804599115,8132,1209.70861076897
"490",156332,336,2016-05-03,2016-05-03,"Subscriber","Boston",5,3,2016,0,"member",1315.41938214135,2363,354.20011182111
"491",9423425,211,2016-05-04,2016-05-05,"Subscriber","Chicago",5,4,2016,0,"member",694.348746377725,7937,294.443014128961
"492",4671370,1680,2016-05-04,2016-05-04,"Walk-up","Philly",5,4,2016,0,"shortterm",1317.28524590164,1525,97.2655931096416
"493",6306163,124902,2016-05-04,2016-05-04,"Registered","Washington",5,4,2016,0,"member",957923.626493506,9625,1431.80587538752
"494",158695,673,2016-05-04,2016-05-04,"Subscriber","Boston",5,4,2016,0,"member",1265.03712784588,2855,427.948082627706
"495",9436646,669,2016-05-05,2016-05-06,"Subscriber","Chicago",5,5,2016,0,"member",852.810346600843,9723,360.699184373931
"496",4673214,780,2016-05-05,2016-05-05,"Indego30","Philly",5,5,2016,0,"member",1205.58875219684,1707,108.873683566005
"497",6315788,1005406,2016-05-05,2016-05-05,"Registered","Washington",5,5,2016,0,"member",887524.965963786,8726,1298.07148765002
"498",161550,182,2016-05-05,2016-05-05,"Subscriber","Boston",5,5,2016,0,"member",860.16067653277,2365,354.499900320324
"499",9454862,1666,2016-05-06,2016-05-07,"Subscriber","Chicago",5,6,2016,0,"member",1084.00828614832,14482,537.246280788159
"500",4675320,900,2016-05-06,2016-05-06,"Indego30","Philly",5,6,2016,0,"member",1641.14851485149,505,32.2092619805698
"501",6324514,861212,2016-05-06,2016-05-06,"Registered","Washington",5,6,2016,0,"member",854780.098646035,3102,461.450579267748
"502",163915,545,2016-05-06,2016-05-06,"Subscriber","Boston",5,6,2016,0,"member",1021.82689122032,3622,542.9169720762
"503",9464545,1085,2016-05-07,2016-05-08,"Subscriber","Chicago",5,7,2016,0,"member",1065.51643497467,7697,285.539609392795
"504",4676031,780,2016-05-07,2016-05-07,"Walk-up","Philly",5,7,2016,0,"shortterm",1999.90182328191,1426,90.951302147114
"505",6327616,385842,2016-05-07,2016-05-07,"Registered","Washington",5,7,2016,0,"member",1467625.0497561,9225,1372.30225459219
"506",167537,242,2016-05-07,2016-05-07,"Subscriber","Boston",5,7,2016,0,"member",1185.46400371575,2153,322.722319403661
"507",9478916,120,2016-05-08,2016-05-09,"Subscriber","Chicago",5,8,2016,0,"member",1368.67139538742,12054,447.173502873945
"508",4677704,720,2016-05-08,2016-05-08,"Indego30","Philly",5,8,2016,0,"member",2341.25654450262,1528,97.4569352600212
"509",6336841,400725,2016-05-08,2016-05-08,"Registered","Washington",5,8,2016,0,"member",1579304.64056281,10803,1607.04403862975
"510",169687,596,2016-05-08,2016-05-08,"Subscriber","Boston",5,8,2016,0,"member",1216.17424975799,2066,309.68151968786
"511",9488901,1387,2016-05-09,2016-05-10,"Customer","Chicago",5,9,2016,0,"shortterm",695.417056240261,7059,261.871391802487
"512",4679477,60,2016-05-09,2016-05-09,"Walk-up","Philly",5,9,2016,0,"shortterm",1374.12520064205,1869,119.206159686505
"513",6347644,1378609,2016-05-09,2016-05-09,"Casual","Washington",5,9,2016,0,"shortterm",949897.254692274,9164,1363.2279524209
"514",171755,214,2016-05-09,2016-05-09,"Subscriber","Boston",5,9,2016,0,"member",1304.21217348448,4058,608.27086490481
"515",9497616,181,2016-05-10,2016-05-10,"Subscriber","Chicago",5,10,2016,0,"member",740.114386792453,5936,220.210877141176
"516",4681721,300,2016-05-10,2016-05-10,"Walk-up","Philly",5,10,2016,0,"shortterm",1106.43547470153,1759,112.190280839252
"517",6356808,364528,2016-05-10,2016-05-10,"Registered","Washington",5,10,2016,0,"member",983630.643429018,10242,1523.59021046431
"518",175758,904,2016-05-10,2016-05-10,"Customer","Boston",5,10,2016,0,"shortterm",2330.21706219313,4888,732.683092078539
"519",9510953,411,2016-05-11,2016-05-12,"Subscriber","Chicago",5,11,2016,0,"member",809.221484375,10240,379.878602076422
"520",4683844,180,2016-05-11,2016-05-11,"Indego30","Philly",5,11,2016,0,"member",1267.08333333333,2016,128.581925055107
"521",6367050,570784,2016-05-11,2016-05-11,"Registered","Washington",5,11,2016,0,"member",885949.752249315,7669,1140.83316969838
"522",180697,874,2016-05-11,2016-05-11,"Subscriber","Boston",5,11,2016,0,"member",1327.18761484748,5442,815.724506360763
"523",9525299,398,2016-05-12,2016-05-13,"Subscriber","Chicago",5,12,2016,0,"member",886.559897735573,10952,406.292036127049
"524",4686235,1380,2016-05-12,2016-05-12,"Indego30","Philly",5,12,2016,0,"member",1668.39793281654,2322,148.098824393828
"525",6374719,175987,2016-05-12,2016-05-12,"Registered","Washington",5,12,2016,0,"member",1044976.31994447,10805,1607.34155673373
"526",186134,388,2016-05-12,2016-05-12,"Subscriber","Boston",5,12,2016,0,"member",2177.98388791594,5710,855.896165255412
"527",9539474,261,2016-05-13,2016-05-14,"Subscriber","Chicago",5,13,2016,0,"member",973.917759343502,11211,415.900293738161
"528",4689036,1080,2016-05-13,2016-05-13,"Indego30","Philly",5,13,2016,0,"member",1501.43540669856,1672,106.641358478243
"529",6385524,575673,2016-05-13,2016-05-13,"Casual","Washington",5,13,2016,0,"shortterm",1026752.33247576,10106,1503.3589793939
"530",191846,356,2016-05-13,2016-05-13,"Subscriber","Boston",5,13,2016,0,"member",1022.20860637833,4578,686.215874700399
"531",9546693,514,2016-05-14,2016-05-15,"Subscriber","Chicago",5,14,2016,0,"member",951.937726285301,5524,204.926699010758
"532",4690988,600,2016-05-14,2016-05-14,"Indego30","Philly",5,14,2016,0,"member",2262.40272373541,2056,131.133153726835
"533",6395630,390816,2016-05-14,2016-05-14,"Registered","Washington",5,14,2016,0,"member",1539056.57609969,9389,1396.69873911828
"534",196413,372,2016-05-14,2016-05-14,"Subscriber","Boston",5,14,2016,0,"member",2584.37140559019,4973,745.424103295125
"535",9556465,69,2016-05-15,2016-05-16,"Subscriber","Chicago",5,15,2016,0,"member",1098.69822636213,7837,290.733262155559
"536",4693343,3900,2016-05-15,2016-05-15,"Walk-up","Philly",5,15,2016,0,"shortterm",1955.63758389262,1490,95.0332680218793
"537",6405019,401064,2016-05-15,2016-05-15,"Registered","Washington",5,15,2016,0,"member",1431721.19254731,8507,1265.49325526458
"538",201405,270,2016-05-15,2016-05-15,"Subscriber","Boston",5,15,2016,0,"member",1622.50249584027,3005,450.432220068742
"539",9572792,959,2016-05-16,2016-05-17,"Subscriber","Chicago",5,16,2016,0,"member",963.15651899234,12663,469.765892391966
"540",4695156,25140,2016-05-16,2016-05-16,"Indego30","Philly",5,16,2016,0,"member",1351.3055954089,2091,133.365478814597
"541",6413526,340592,2016-05-16,2016-05-16,"Registered","Washington",5,16,2016,0,"member",1122552.56696311,11357,1689.45655343128
"542",204404,233,2016-05-16,2016-05-16,"Subscriber","Boston",5,16,2016,0,"member",1050.09088669951,4060,608.570653404023
"543",9585053,1206,2016-05-17,2016-05-18,"Subscriber","Chicago",5,17,2016,0,"member",734.399575513852,8952,332.096996658997
"544",4697602,360,2016-05-17,2016-05-17,"Indego30","Philly",5,17,2016,0,"member",1177.50563486101,1331,84.8921340517593
"545",6424883,358323,2016-05-17,2016-05-17,"Registered","Washington",5,17,2016,0,"member",752316.488090808,5374,799.431145385197
"546",208470,971,2016-05-17,2016-05-17,"Subscriber","Boston",5,17,2016,0,"member",1007.1355450237,5275,790.69216667641
"547",9600042,352,2016-05-18,2016-05-19,"Subscriber","Chicago",5,18,2016,0,"member",826.579569800326,11669,432.890957776345
"548",4701059,660,2016-05-18,2016-05-18,"Indego30","Philly",5,18,2016,0,"member",1184.46994033961,2179,138.978181892399
"549",6430257,2306193,2016-05-18,2016-05-18,"Casual","Washington",5,18,2016,0,"shortterm",942099.974770859,10583,1574.31704719232
"550",213745,373,2016-05-18,2016-05-18,"Subscriber","Boston",5,18,2016,0,"member",916.373484989744,5363,803.882860641817
"551",9616782,301,2016-05-19,2016-05-20,"Customer","Chicago",5,19,2016,0,"shortterm",960.166509125282,13753,510.202188902054
"552",4703626,2160,2016-05-19,2016-05-19,"Indego30","Philly",5,19,2016,0,"member",1516.26434507321,2527,161.173871336436
"553",6440840,278670,2016-05-19,2016-05-19,"Registered","Washington",5,19,2016,0,"member",1091778.18575085,11720,1743.45608930303
"554",219108,544,2016-05-19,2016-05-19,"Subscriber","Boston",5,19,2016,0,"member",1873.95983935743,5229,783.797031194492
"555",9632370,78,2016-05-20,2016-05-21,"Subscriber","Chicago",5,20,2016,0,"member",924.963773822649,12698,471.064305582657
"556",4706592,1020,2016-05-20,2016-05-20,"Indego30","Philly",5,20,2016,0,"member",2025.84782608696,2760,176.034778349253
"557",6452560,365430,2016-05-20,2016-05-20,"Casual","Washington",5,20,2016,0,"shortterm",1267361.4497114,13860,2061.80046055802
"558",224337,583,2016-05-20,2016-05-20,"Subscriber","Boston",5,20,2016,0,"member",1543.04854193081,5521,827.566152079708
"559",9651294,1144,2016-05-21,2016-05-22,"Subscriber","Chicago",5,21,2016,0,"member",1334.97427713106,15978,592.744170310261
"560",4709749,600,2016-05-21,2016-05-21,"Indego30","Philly",5,21,2016,0,"member",1914,1000,63.7807167932076
"561",6466420,124850,2016-05-21,2016-05-21,"Registered","Washington",5,21,2016,0,"member",1007562.66583935,4432,659.300118412205
"562",229801,330,2016-05-21,2016-05-21,"Subscriber","Boston",5,21,2016,0,"member",1850.51971485854,4489,672.875286485385
"563",9671535,1298,2016-05-22,2016-05-23,"Subscriber","Chicago",5,22,2016,0,"member",1354.49869575528,16868,625.760962873544
"564",4710913,1020,2016-05-22,2016-05-22,"Indego30","Philly",5,22,2016,0,"member",2124.64646464646,1485,94.7143644379133
"565",6470852,995975,2016-05-22,2016-05-22,"Casual","Washington",5,22,2016,0,"shortterm",1010720.94668537,2851,424.112057218682
"566",234342,157,2016-05-22,2016-05-22,"Subscriber","Boston",5,22,2016,0,"member",2603.04959128065,3670,550.111896057332
"567",9691105,1733,2016-05-23,2016-05-24,"Subscriber","Chicago",5,23,2016,0,"member",1077.576714021,16190,600.608844493875
"568",4712729,1020,2016-05-23,2016-05-23,"Indego30","Philly",5,23,2016,0,"member",1522.05702647658,1964,125.26532778186
"569",6473703,856496,2016-05-23,2016-05-23,"Registered","Washington",5,23,2016,0,"member",1127091.98297714,8048,1197.21285040195
"570",238017,508,2016-05-23,2016-05-23,"Subscriber","Boston",5,23,2016,0,"member",1280.56686701728,5324,798.036984907148
"571",9711119,1301,2016-05-24,2016-05-25,"Subscriber","Chicago",5,24,2016,0,"member",1021.52249619482,16425,609.326761631371
"572",4714984,720,2016-05-24,2016-05-24,"Indego30","Philly",5,24,2016,0,"member",1362.29183841715,2426,154.732018940322
"573",6481751,535329,2016-05-24,2016-05-24,"Registered","Washington",5,24,2016,0,"member",1185058.6584813,13235,1968.82605306533
"574",243341,244,2016-05-24,2016-05-24,"Subscriber","Boston",5,24,2016,0,"member",1225.67670157068,3820,572.596033498367
"575",9725090,801,2016-05-25,2016-05-26,"Subscriber","Chicago",5,25,2016,0,"member",969.800321773329,11188,415.047050784279
"576",4717810,420,2016-05-25,2016-05-25,"Indego30","Philly",5,25,2016,0,"member",1396.22871046229,2466,157.28324761205
"577",6494986,633587,2016-05-25,2016-05-25,"Registered","Washington",5,25,2016,0,"member",1106419.99882684,12786,1902.03323872258
"578",247144,581,2016-05-25,2016-05-25,"Customer","Boston",5,25,2016,0,"shortterm",1101.21871838111,5930,888.872900168931
"579",9743393,2623,2016-05-26,2016-05-27,"Customer","Chicago",5,26,2016,0,"shortterm",940.870869478842,15101,560.209645503521
"580",4720690,300,2016-05-26,2016-05-26,"Indego30","Philly",5,26,2016,0,"member",1324.11199331383,2393,152.627255286146
"581",6507772,346558,2016-05-26,2016-05-26,"Registered","Washington",5,26,2016,0,"member",1123374.83770922,12188,1813.07532563356
"582",253052,262,2016-05-26,2016-05-26,"Subscriber","Boston",5,26,2016,0,"member",2074.91978153268,5859,878.230408446841
"583",9758299,639,2016-05-27,2016-05-28,"Subscriber","Chicago",5,27,2016,0,"member",973.503184179655,11934,442.721800505862
"584",4723689,1080,2016-05-27,2016-05-27,"Indego30","Philly",5,27,2016,0,"member",1597.29943007453,2281,145.483815005307
"585",6519960,1359729,2016-05-27,2016-05-27,"Casual","Washington",5,27,2016,0,"shortterm",1288711.62122086,12139,1805.78613208614
"586",258950,218,2016-05-27,2016-05-27,"Subscriber","Boston",5,27,2016,0,"member",1454.31930865922,5728,858.594261748337
"587",9776547,39764,2016-05-28,2016-05-29,"Customer","Chicago",5,28,2016,0,"shortterm",1407.06297559696,15244,565.514590825487
